"","gene.name","mean.exp","mean.disp","mean.disp2","opt.exp","opt.disp","opt.disp2"
"489","Wwtr1",4.3764096235389,5.02042517817136,1.58644824584311,1.00000000000001,0.981834695731166,0.496821071752957
"490","Pfn2",0.337254142834971,1.12781629060862,1.15349913768939,0,0.0408719346049046,0.313351498637605
"491","P2ry1",3.36207777833452,4.65569229070048,1.39763167221462,0.733878292461408,0.841053587647604,0.399636693914627
"492","Arhgef26",2.54188344411361,2.24874920328951,1.15096905297382,0.571298819255229,0.404178019981839,0.303360581289739
"493","Veph1",2.34508769110847,2.53835630259391,1.61202738809355,0.406902815622166,0.473206176203457,0.514078110808362
"494","Ptx3",1.07485041821638,2.11328438202545,2.45748697470869,0.075386012715713,0.386920980926434,0.809264305177122
"495","Mlf1",3.50578506583976,5.16692273925315,2.83094522495143,0.980926430517724,0.998183469573128,0.90554041780201
"496","Lxn",3.19735475087977,2.24009985902645,1.52469183880619,0.882833787465951,0.404178019981839,0.486830154405092
"497","Schip1",3.28217878816166,3.66023262072507,1.38842574880479,0.663033605812905,0.68029064486831,0.432334241598551
"498","Smc4",3.076561440933,2.19059820631671,1.62214898088751,1.00000000000001,0.373297002724799,0.716621253406003
"499","Trim59",2.02173905111861,1.83952003707165,1.44600264109963,0.0890099909173478,0.230699364214352,0.425068119891013
"500","Serpini1",3.10212195147771,2.09165928448978,1.97382384403577,1.00000000000001,0.320617620345144,0.68029064486831
"501","Gria2",2.48571822791699,1.14994969174313,1.44419417414707,0.432334241598551,0.069936421435059,0.428701180744782
"502","Tdo2",2.81025320437781,3.53444185353112,1.30435998557699,0.553133514986382,0.655767484105367,0.366030881017261
"503","Gucy1b1",3.03381265334202,2.02403652546628,1.42736829681889,0.947320617620357,0.340599455040875,0.42415985467757
"504","Gucy1a1",3.8165838872337,3.08780752238965,3.05570072873764,0.993642143505917,0.642143505903731,0.969118982742973
"505","Map9",1.07949276574855,1.1790268726231,1.12628874137496,0.00272479564032698,0.0881017257039055,0.291553133514989
"506","Sfrp2",3.63420445015407,4.82265336548436,2.15570607079719,1.00000000000001,0.998183469573128,0.78928247048139
"507","Tlr2",2.9543196405628,4.06759583125835,1.27018341277761,0.618528610354231,0.763851044505005,0.356948228882837
"508","Fbxw7",0.553698519266994,0.980865931021177,1.35695712404254,0,0.0454132606721162,0.394187102633973
"509","Ntrk1",4.73493962790305,3.33860630407564,2.63623504746789,0.995458673932801,0.613987284287019,0.8474114441417
"510","Crabp2",0.554663406249003,2.33377210584901,2.84763158042066,0,0.384196185286107,0.945504087193473
"511","Nes",2.8095266127692,1.78704467942813,1.04794112922708,1.00000000000001,0.15622161671208,0.249772933696641
"512","Bcan",3.18377219905964,2.03572816193092,2.25755361312628,0.965485921889204,0.341507720254317,0.808356039963679
"513","Iqgap3",3.29562254020829,3.71504729924819,1.3447848587319,0.993642143505917,0.837420526793834,0.391462306993646
"514","Pmf1",2.65362866894564,2.87337061843522,1.7989296471736,0.979109900090839,0.693914623069945,0.601271571298826
"515","Rusc1",2.31913176422638,2.34650142126927,1.60558113850102,0.148047229791099,0.433242506811994,0.5213442325159
"516","Fdps",0.33132503587462,1.16229237114875,1.31260854004218,0,0.0535876475930972,0.376021798365126
"517","Thbs3",2.27111449790095,1.48233415805623,1.93180736119173,0.0227066303360581,0.14441416893733,0.642143505903731
"518","Efna3",3.22745475678706,1.50166488969993,2.86065036751826,1.00000000000001,0.157129881925523,0.962761126248877
"519","Cks1b",0.974603799306076,3.80665276694318,2.97455103936696,0,1.00000000000001,1.00000000000001
"520","Slc39a1",0.692962398685558,1.43582013751484,2.18105422713488,0,0.0990009082652134,0.823796548592199
"521","Slc27a3",1.24062371792676,1.96646676884449,1.36134225760051,0.0154405086285195,0.306085376930066,0.397820163487742
"522","S100a1",2.75961455232532,2.5031135621141,1.43461421675001,0.659400544959136,0.483197093551322,0.434150772025436
"523","S100a16",2.23835665546167,1.93415150119776,1.50501219695458,0.29972752043597,0.280653950953681,0.452316076294283
"524","S100a10",2.25772557188172,2.30986686563143,2.89618482478092,0.106267029972752,0.38510445049955,0.995458673932801
"525","Them4",3.66243934532297,4.05166255223262,1.3907888856342,0.766575840145332,0.738419618528619,0.419618528610359
"526","Them5",4.83640677912116,4.24251255379325,1.59692561201264,0.998183469573128,0.825613079019084,0.504087193460496
"527","Riiad1",2.72468472029738,3.41639377979246,1.77227339492546,0.732061762034523,0.63396911898275,0.611262488646692
"528","Celf3",3.66050995796535,3.40456093704635,1.98931383437653,1.00000000000001,0.940962761126261,0.799273387829256
"529","Mllt11",3.17720661318538,2.81038588887925,2.32868843557866,1.00000000000001,0.868301544050874,1.00000000000001
"530","BC028528",2.46537582265978,3.88833153085173,2.04646258274852,0.461398728428706,0.720254314259773,0.647593097184386
"531","Car14",3.75309997530121,2.23434088840702,1.1487066391171,1.00000000000001,0.406902815622166,0.298819255222528
